20:39:30:997 ;-16 ;-9 ;0 ;0
20:39:31:64 ;-16 ;-9 ;0 ;0
20:39:31:173 ;-16 ;-9 ;0 ;0
20:39:31:286 ;-16 ;-9 ;0 ;0
20:39:31:386 ;-16 ;-9 ;0 ;0
20:39:31:477 ;-15 ;-9 ;0 ;0
20:39:31:544 ;-15 ;-9 ;0 ;0
20:39:31:610 ;-15 ;-9 ;0 ;0
20:39:31:732 ;-15 ;-9 ;0 ;0
20:39:31:827 ;-15 ;-9 ;0 ;0
20:39:31:939 ;-15 ;-9 ;0 ;0
20:39:32:39 ;-15 ;-9 ;0 ;0
20:39:32:130 ;-15 ;-9 ;0 ;0
20:39:32:196 ;-15 ;-9 ;0 ;0
20:39:32:263 ;-15 ;-9 ;0 ;0
20:39:32:330 ;-15 ;-9 ;0 ;0
20:39:32:439 ;-15 ;-9 ;0 ;0
20:39:32:555 ;-15 ;-9 ;0 ;0
20:39:32:652 ;-15 ;-9 ;0 ;0
20:39:32:730 ;-15 ;-9 ;0 ;0
20:39:32:796 ;-15 ;-10 ;0 ;0
20:39:32:907 ;-15 ;-10 ;0 ;0
20:39:33:18 ;-15 ;-10 ;0 ;0
20:39:33:127 ;-15 ;-10 ;0 ;0
20:39:33:238 ;-15 ;-10 ;0 ;0
20:39:33:333 ;-15 ;-10 ;0 ;0
20:39:33:438 ;-15 ;-10 ;0 ;0
20:39:33:552 ;-15 ;-10 ;0 ;0
20:39:33:651 ;-15 ;-10 ;0 ;0
20:39:33:746 ;-15 ;-10 ;0 ;0
20:39:33:851 ;-15 ;-10 ;0 ;0
20:39:33:942 ;-15 ;-10 ;0 ;0
20:39:34:9 ;-15 ;-10 ;0 ;0
20:39:34:76 ;-15 ;-10 ;0 ;0
20:39:34:142 ;-15 ;-10 ;0 ;0
20:39:34:256 ;-15 ;-10 ;0 ;0
20:39:34:358 ;-15 ;-10 ;0 ;0
20:39:34:466 ;-15 ;-10 ;0 ;0
20:39:34:555 ;-15 ;-10 ;0 ;0
20:39:34:622 ;-15 ;-10 ;0 ;0
20:39:34:689 ;-15 ;-10 ;0 ;0
20:39:34:798 ;-15 ;-10 ;0 ;0
20:39:34:889 ;-15 ;-10 ;0 ;0
20:39:34:984 ;-15 ;-11 ;0 ;0
20:39:35:81 ;-15 ;-11 ;0 ;0
20:39:35:191 ;-15 ;-11 ;0 ;0
20:39:35:304 ;-15 ;-11 ;0 ;0
20:39:35:395 ;-14 ;-11 ;0 ;0
20:39:35:462 ;-14 ;-11 ;0 ;0
20:39:35:528 ;-14 ;-11 ;0 ;0
20:39:35:595 ;-14 ;-11 ;0 ;0
20:39:35:705 ;-14 ;-11 ;0 ;0
20:39:35:818 ;-14 ;-11 ;0 ;0
20:39:35:917 ;-14 ;-11 ;0 ;0
20:39:35:995 ;-14 ;-11 ;0 ;0
20:39:36:62 ;-14 ;-11 ;0 ;0
20:39:36:170 ;-14 ;-11 ;0 ;0
20:39:36:279 ;-14 ;-11 ;0 ;0
20:39:36:368 ;-14 ;-11 ;0 ;0
20:39:36:435 ;-14 ;-11 ;0 ;0
20:39:36:501 ;-14 ;-11 ;0 ;0
20:39:36:598 ;-14 ;-11 ;0 ;0
20:39:36:688 ;-14 ;-11 ;0 ;0
20:39:36:785 ;-14 ;-11 ;0 ;0
20:39:36:875 ;-14 ;-11 ;0 ;0
20:39:36:970 ;-14 ;-11 ;0 ;0
20:39:37:79 ;-14 ;-11 ;0 ;0
20:39:37:191 ;-14 ;-11 ;0 ;0
20:39:37:303 ;-14 ;-11 ;0 ;0
20:39:37:397 ;-14 ;-11 ;0 ;0
20:39:37:491 ;-14 ;-12 ;0 ;0
20:39:37:581 ;-14 ;-12 ;0 ;0
20:39:37:677 ;-14 ;-12 ;0 ;0
20:39:37:770 ;-14 ;-12 ;0 ;0
20:39:37:861 ;-14 ;-12 ;0 ;0
20:39:37:956 ;-14 ;-12 ;0 ;0
20:39:38:65 ;-14 ;-12 ;0 ;0
20:39:38:177 ;-14 ;-12 ;0 ;0
20:39:38:276 ;-14 ;-12 ;0 ;0
20:39:38:370 ;-13 ;-12 ;0 ;0
20:39:38:466 ;-13 ;-12 ;0 ;0
20:39:38:554 ;-13 ;-12 ;0 ;0
20:39:38:621 ;-13 ;-12 ;0 ;0
20:39:38:687 ;-13 ;-12 ;0 ;0
20:39:38:796 ;-13 ;-12 ;0 ;0
20:39:38:887 ;-13 ;-12 ;0 ;0
20:39:38:954 ;-13 ;-12 ;0 ;0
20:39:39:64 ;-13 ;-12 ;0 ;0
20:39:39:177 ;-13 ;-12 ;0 ;0
20:39:39:276 ;-13 ;-12 ;0 ;0
20:39:39:370 ;-13 ;-12 ;0 ;0
20:39:39:447 ;-13 ;-12 ;0 ;0
20:39:39:514 ;-13 ;-12 ;0 ;0
20:39:39:580 ;-13 ;-12 ;0 ;0
20:39:39:690 ;-13 ;-12 ;0 ;0
20:39:39:803 ;-13 ;-12 ;0 ;0
20:39:39:902 ;-13 ;-12 ;0 ;0
20:39:39:998 ;-13 ;-12 ;0 ;0
20:39:40:102 ;-13 ;-13 ;0 ;0
20:39:40:197 ;-13 ;-13 ;0 ;0
20:39:40:287 ;-13 ;-13 ;0 ;0
20:39:40:353 ;-13 ;-13 ;0 ;0
20:39:40:420 ;-13 ;-13 ;0 ;0
20:39:40:516 ;-13 ;-13 ;0 ;0
20:39:40:624 ;-13 ;-13 ;0 ;0
20:39:40:735 ;-13 ;-13 ;0 ;0
20:39:40:843 ;-13 ;-13 ;0 ;0
20:39:40:952 ;-13 ;-13 ;0 ;0
20:39:41:62 ;-13 ;-13 ;0 ;0
20:39:41:171 ;-12 ;-13 ;0 ;0
20:39:41:282 ;-12 ;-13 ;0 ;0
20:39:41:395 ;-12 ;-13 ;0 ;0
20:39:41:486 ;-12 ;-13 ;0 ;0
20:39:41:582 ;-12 ;-13 ;0 ;0
20:39:41:677 ;-12 ;-13 ;0 ;0
20:39:41:782 ;-12 ;-13 ;0 ;0
20:39:41:890 ;-12 ;-13 ;0 ;0
20:39:42:3 ;-12 ;-13 ;0 ;0
20:39:42:115 ;-12 ;-13 ;0 ;0
20:39:42:210 ;-12 ;-13 ;0 ;0
20:39:42:299 ;-12 ;-13 ;0 ;0
20:39:42:395 ;-12 ;-13 ;0 ;0
20:39:42:486 ;-12 ;-13 ;0 ;0
20:39:42:581 ;-12 ;-13 ;0 ;0
20:39:42:672 ;-12 ;-13 ;0 ;0
20:39:42:768 ;-12 ;-13 ;0 ;0
20:39:42:859 ;-12 ;-13 ;0 ;0
20:39:42:955 ;-12 ;-14 ;0 ;0
20:39:43:49 ;-12 ;-14 ;0 ;0
20:39:43:139 ;-12 ;-14 ;0 ;0
20:39:43:234 ;-12 ;-14 ;0 ;0
20:39:43:329 ;-12 ;-14 ;0 ;0
20:39:43:441 ;-12 ;-14 ;0 ;0
20:39:43:550 ;-12 ;-14 ;0 ;0
20:39:43:661 ;-11 ;-14 ;0 ;0
20:39:43:754 ;-11 ;-14 ;0 ;0
20:39:43:845 ;-11 ;-14 ;0 ;0
20:39:43:941 ;-11 ;-14 ;0 ;0
20:39:44:32 ;-11 ;-14 ;0 ;0
20:39:44:127 ;-11 ;-14 ;0 ;0
20:39:44:218 ;-11 ;-14 ;0 ;0
20:39:44:314 ;-11 ;-14 ;0 ;0
20:39:44:426 ;-11 ;-14 ;0 ;0
20:39:44:512 ;-11 ;-14 ;0 ;0
20:39:44:578 ;-11 ;-14 ;0 ;0
20:39:44:674 ;-11 ;-14 ;0 ;0
20:39:44:782 ;-11 ;-14 ;0 ;0
20:39:44:894 ;-11 ;-14 ;0 ;0
20:39:44:994 ;-11 ;-14 ;0 ;0
20:39:45:87 ;-11 ;-14 ;0 ;0
20:39:45:194 ;-11 ;-14 ;0 ;0
20:39:45:287 ;-11 ;-14 ;0 ;0
20:39:45:394 ;-11 ;-14 ;0 ;0
20:39:45:488 ;-11 ;-14 ;0 ;0
20:39:45:578 ;-11 ;-14 ;0 ;0
20:39:45:674 ;-11 ;-14 ;0 ;0
20:39:45:764 ;-11 ;-14 ;0 ;0
20:39:45:860 ;-11 ;-14 ;0 ;0
20:39:45:951 ;-10 ;-14 ;0 ;0
20:39:46:18 ;-10 ;-15 ;0 ;0
20:39:46:129 ;-10 ;-15 ;0 ;0
20:39:46:218 ;-10 ;-15 ;0 ;0
20:39:46:313 ;-10 ;-15 ;0 ;0
20:39:46:420 ;-10 ;-15 ;0 ;0
20:39:46:498 ;-10 ;-15 ;0 ;0
20:39:46:564 ;-10 ;-15 ;0 ;0
20:39:46:674 ;-10 ;-15 ;0 ;0
20:39:46:787 ;-10 ;-15 ;0 ;0
20:39:46:886 ;-10 ;-15 ;0 ;0
20:39:46:980 ;-10 ;-15 ;0 ;0
20:39:47:74 ;-10 ;-15 ;0 ;0
20:39:47:164 ;-10 ;-15 ;0 ;0
20:39:47:231 ;-10 ;-15 ;0 ;0
20:39:47:297 ;-10 ;-15 ;0 ;0
20:39:47:406 ;-10 ;-15 ;0 ;0
20:39:47:497 ;-10 ;-15 ;0 ;0
20:39:47:564 ;-10 ;-15 ;0 ;0
20:39:47:674 ;-10 ;-15 ;0 ;0
20:39:47:789 ;-10 ;-15 ;0 ;0
20:39:47:886 ;-10 ;-15 ;0 ;0
20:39:47:981 ;-10 ;-15 ;0 ;0
20:39:48:70 ;-9 ;-15 ;0 ;0
20:39:48:137 ;-9 ;-15 ;0 ;0
20:39:48:204 ;-9 ;-15 ;0 ;0
20:39:48:299 ;-9 ;-15 ;0 ;0
20:39:48:406 ;-9 ;-15 ;0 ;0
20:39:48:514 ;-9 ;-15 ;0 ;0
20:39:48:626 ;-9 ;-15 ;0 ;0
20:39:48:734 ;-9 ;-15 ;0 ;0
20:39:48:846 ;-9 ;-15 ;0 ;0
20:39:48:937 ;-9 ;-15 ;0 ;0
20:39:49:32 ;-9 ;-15 ;0 ;0
20:39:49:141 ;-9 ;-15 ;0 ;0
20:39:49:252 ;-9 ;-15 ;0 ;0
20:39:49:361 ;-9 ;-15 ;0 ;0
20:39:49:472 ;-9 ;-15 ;0 ;0
20:39:49:563 ;-9 ;-15 ;0 ;0
20:39:49:660 ;-9 ;-15 ;0 ;0
20:39:49:750 ;-9 ;-16 ;0 ;0
20:39:49:845 ;-9 ;-16 ;0 ;0
20:39:49:936 ;-9 ;-16 ;0 ;0
20:39:50:32 ;-9 ;-16 ;0 ;0
20:39:50:141 ;-9 ;-16 ;0 ;0
20:39:50:252 ;-9 ;-16 ;0 ;0
20:39:50:360 ;-8 ;-16 ;0 ;0
20:39:50:472 ;-8 ;-16 ;0 ;0
20:39:50:580 ;-8 ;-16 ;0 ;0
20:39:50:692 ;-8 ;-16 ;0 ;0
20:39:50:792 ;-8 ;-16 ;0 ;0
20:39:50:869 ;-8 ;-16 ;0 ;0
20:39:50:936 ;-8 ;-16 ;0 ;0
20:39:51:46 ;-8 ;-16 ;0 ;0
20:39:51:160 ;-8 ;-16 ;0 ;0
20:39:51:258 ;-8 ;-16 ;0 ;0
20:39:51:365 ;-8 ;-16 ;0 ;0
20:39:51:458 ;-8 ;-16 ;0 ;0
20:39:51:551 ;-8 ;-16 ;0 ;0
20:39:51:645 ;-8 ;-16 ;0 ;0
20:39:51:736 ;-8 ;-16 ;0 ;0
20:39:51:831 ;-8 ;-16 ;0 ;0
20:39:51:922 ;-8 ;-16 ;0 ;0
20:39:52:18 ;-8 ;-16 ;0 ;0
20:39:52:127 ;-8 ;-16 ;0 ;0
20:39:52:215 ;-8 ;-16 ;0 ;0
20:39:52:282 ;-8 ;-16 ;0 ;0
20:39:52:391 ;-7 ;-16 ;0 ;0
20:39:52:499 ;-7 ;-16 ;0 ;0
20:39:52:612 ;-7 ;-16 ;0 ;0
20:39:52:728 ;-7 ;-16 ;0 ;0
20:39:52:815 ;-7 ;-16 ;0 ;0
20:39:52:911 ;-7 ;-16 ;0 ;0
20:39:53:5 ;-7 ;-16 ;0 ;0
20:39:53:95 ;-7 ;-16 ;0 ;0
20:39:53:191 ;-7 ;-16 ;0 ;0
20:39:53:282 ;-7 ;-16 ;0 ;0
20:39:53:377 ;-7 ;-16 ;0 ;0
20:39:53:468 ;-7 ;-16 ;0 ;0
20:39:53:564 ;-7 ;-16 ;0 ;0
20:39:53:672 ;-7 ;-16 ;0 ;0
20:39:53:784 ;-7 ;-16 ;0 ;0
20:39:53:893 ;-7 ;-16 ;0 ;0
20:39:54:4 ;-7 ;-16 ;0 ;0
20:39:54:95 ;-7 ;-16 ;0 ;0
20:39:54:190 ;-7 ;-16 ;0 ;0
20:39:54:299 ;-7 ;-16 ;0 ;0
20:39:54:417 ;-6 ;-16 ;0 ;0
20:39:54:510 ;-6 ;-16 ;0 ;0
20:39:54:601 ;-6 ;-16 ;0 ;0
20:39:54:668 ;-6 ;-16 ;0 ;0
20:39:54:735 ;-6 ;-16 ;0 ;0
20:39:54:843 ;-6 ;-16 ;0 ;0
20:39:54:952 ;-6 ;-17 ;0 ;0
20:39:55:65 ;-6 ;-17 ;0 ;0
20:39:55:177 ;-6 ;-17 ;0 ;0
20:39:55:268 ;-6 ;-17 ;0 ;0
20:39:55:363 ;-6 ;-17 ;0 ;0
20:39:55:454 ;-6 ;-17 ;0 ;0
20:39:55:550 ;-6 ;-17 ;0 ;0
20:39:55:641 ;-6 ;-17 ;0 ;0
20:39:55:724 ;-6 ;-17 ;0 ;0
20:39:55:814 ;-6 ;-17 ;0 ;0
20:39:55:910 ;-6 ;-17 ;0 ;0
20:39:56:1 ;-6 ;-17 ;0 ;0
20:39:56:96 ;-6 ;-17 ;0 ;0
20:39:56:191 ;-6 ;-17 ;0 ;0
20:39:56:303 ;-6 ;-17 ;0 ;0
20:39:56:403 ;-5 ;-17 ;0 ;0
20:39:56:496 ;-5 ;-17 ;0 ;0
20:39:56:574 ;-5 ;-17 ;0 ;0
20:39:56:640 ;-5 ;-17 ;0 ;0
20:39:56:749 ;-5 ;-17 ;0 ;0
20:39:56:856 ;-5 ;-17 ;0 ;0
20:39:56:951 ;-5 ;-17 ;0 ;0
20:39:57:40 ;-5 ;-17 ;0 ;0
20:39:57:107 ;-5 ;-17 ;0 ;0
20:39:57:174 ;-5 ;-17 ;0 ;0
20:39:57:269 ;-5 ;-17 ;0 ;0
20:39:57:376 ;-5 ;-17 ;0 ;0
20:39:57:484 ;-5 ;-17 ;0 ;0
20:39:57:596 ;-5 ;-17 ;0 ;0
20:39:57:709 ;-5 ;-17 ;0 ;0
20:39:57:800 ;-5 ;-17 ;0 ;0
20:39:57:896 ;-5 ;-17 ;0 ;0
20:39:57:989 ;-5 ;-17 ;0 ;0
20:39:58:82 ;-5 ;-17 ;0 ;0
20:39:58:173 ;-5 ;-17 ;0 ;0
20:39:58:269 ;-4 ;-17 ;0 ;0
20:39:58:377 ;-4 ;-17 ;0 ;0
20:39:58:489 ;-4 ;-17 ;0 ;0
20:39:58:575 ;-4 ;-17 ;0 ;0
20:39:58:640 ;-4 ;-17 ;0 ;0
20:39:58:749 ;-4 ;-17 ;0 ;0
20:39:58:860 ;-4 ;-17 ;0 ;0
20:39:58:968 ;-4 ;-17 ;0 ;0
20:39:59:78 ;-4 ;-17 ;0 ;0
20:39:59:188 ;-4 ;-17 ;0 ;0
20:39:59:297 ;-4 ;-17 ;0 ;0
20:39:59:409 ;-4 ;-17 ;0 ;0
20:39:59:522 ;-4 ;-17 ;0 ;0
20:39:59:613 ;-4 ;-17 ;0 ;0
20:39:59:707 ;-4 ;-17 ;0 ;0
20:39:59:801 ;-4 ;-17 ;0 ;0
20:39:59:893 ;-4 ;-17 ;0 ;0
20:39:59:988 ;-4 ;-17 ;0 ;0
20:40:00:79 ;-4 ;-17 ;0 ;0
20:40:00:175 ;-3 ;-17 ;0 ;0
20:40:00:268 ;-3 ;-17 ;0 ;0
20:40:00:361 ;-3 ;-17 ;0 ;0
20:40:00:452 ;-3 ;-17 ;0 ;0
20:40:00:548 ;-3 ;-17 ;0 ;0
20:40:00:639 ;-3 ;-17 ;0 ;0
20:40:00:734 ;-3 ;-17 ;0 ;0
20:40:00:826 ;-3 ;-17 ;0 ;0
20:40:00:892 ;-3 ;-17 ;0 ;0
20:40:00:985 ;-3 ;-17 ;0 ;0
20:40:01:81 ;-3 ;-17 ;0 ;0
20:40:01:172 ;-3 ;-17 ;0 ;0
20:40:01:268 ;-3 ;-17 ;0 ;0
20:40:01:361 ;-3 ;-17 ;0 ;0
20:40:01:469 ;-3 ;-17 ;0 ;0
20:40:01:581 ;-3 ;-17 ;0 ;0
20:40:01:691 ;-3 ;-17 ;0 ;0
20:40:01:787 ;-3 ;-17 ;0 ;0
20:40:01:881 ;-3 ;-17 ;0 ;0
20:40:01:972 ;-3 ;-17 ;0 ;0
20:40:02:67 ;-2 ;-17 ;0 ;0
20:40:02:162 ;-2 ;-17 ;0 ;0
20:40:02:252 ;-2 ;-17 ;0 ;0
20:40:02:334 ;-2 ;-17 ;0 ;0
20:40:02:425 ;-2 ;-17 ;0 ;0
20:40:02:520 ;-2 ;-17 ;0 ;0
20:40:02:611 ;-2 ;-17 ;0 ;0
20:40:02:707 ;-2 ;-17 ;0 ;0
20:40:02:798 ;-2 ;-17 ;0 ;0
20:40:02:894 ;-2 ;-17 ;0 ;0
20:40:02:988 ;-2 ;-17 ;0 ;0
20:40:03:78 ;-2 ;-17 ;0 ;0
20:40:03:174 ;-2 ;-17 ;0 ;0
20:40:03:283 ;-2 ;-17 ;0 ;0
20:40:03:387 ;-2 ;-17 ;0 ;0
20:40:03:478 ;-2 ;-17 ;0 ;0
20:40:03:544 ;-2 ;-17 ;0 ;0
20:40:03:611 ;-2 ;-17 ;0 ;0
20:40:03:704 ;-2 ;-17 ;0 ;0
20:40:03:800 ;-2 ;-17 ;0 ;0
20:40:03:891 ;-1 ;-17 ;0 ;0
20:40:03:987 ;-1 ;-17 ;0 ;0
20:40:04:95 ;-1 ;-17 ;0 ;0
20:40:04:207 ;-1 ;-17 ;0 ;0
20:40:04:320 ;-1 ;-17 ;0 ;0
20:40:04:413 ;-1 ;-17 ;0 ;0
20:40:04:506 ;-1 ;-17 ;0 ;0
20:40:04:597 ;-1 ;-17 ;0 ;0
20:40:04:693 ;-1 ;-17 ;0 ;0
20:40:04:786 ;-1 ;-17 ;0 ;0
20:40:04:882 ;-1 ;-17 ;0 ;0
20:40:04:971 ;-1 ;-17 ;0 ;0
20:40:05:66 ;-1 ;-17 ;0 ;0
20:40:05:160 ;-1 ;-17 ;0 ;0
20:40:05:240 ;-1 ;-17 ;0 ;0
20:40:05:330 ;-1 ;-17 ;0 ;0
20:40:05:426 ;-1 ;-17 ;0 ;0
20:40:05:517 ;-1 ;-17 ;0 ;0
20:40:05:613 ;-1 ;-17 ;0 ;0
20:40:05:704 ;-1 ;-17 ;0 ;0
20:40:05:799 ;0 ;-17 ;0 ;0
20:40:05:909 ;0 ;-17 ;0 ;0
20:40:06:19 ;0 ;-17 ;0 ;0
20:40:06:119 ;0 ;-17 ;0 ;0
20:40:06:210 ;0 ;-17 ;0 ;0
20:40:06:277 ;0 ;-17 ;0 ;0
20:40:06:344 ;0 ;-17 ;0 ;0
20:40:06:437 ;0 ;-17 ;0 ;0
20:40:06:532 ;0 ;-17 ;0 ;0
20:40:06:640 ;0 ;-17 ;0 ;0
20:40:06:753 ;0 ;-17 ;0 ;0
20:40:06:862 ;0 ;-17 ;0 ;0
20:40:06:964 ;0 ;-17 ;0 ;0
20:40:07:40 ;0 ;-17 ;0 ;0
20:40:07:145 ;0 ;-17 ;0 ;0
20:40:07:239 ;0 ;-17 ;0 ;0
20:40:07:330 ;0 ;-17 ;0 ;0
20:40:07:425 ;0 ;-17 ;0 ;0
20:40:07:533 ;0 ;-17 ;0 ;0
20:40:07:646 ;0 ;-17 ;0 ;0
20:40:07:745 ;0 ;-17 ;0 ;0
20:40:07:838 ;0 ;-17 ;0 ;0
20:40:07:916 ;0 ;-17 ;0 ;0
20:40:07:983 ;0 ;-17 ;0 ;0
20:40:08:78 ;0 ;-17 ;0 ;0
20:40:08:187 ;0 ;-17 ;0 ;0
20:40:08:299 ;0 ;-17 ;0 ;0
20:40:08:406 ;0 ;-17 ;0 ;0
20:40:08:519 ;0 ;-17 ;0 ;0
20:40:08:609 ;0 ;-17 ;0 ;0
20:40:08:705 ;0 ;-17 ;0 ;0
20:40:08:813 ;0 ;-17 ;0 ;0
20:40:08:925 ;0 ;-17 ;0 ;0
20:40:09:34 ;0 ;-17 ;0 ;0
20:40:09:145 ;0 ;-17 ;0 ;0
20:40:09:239 ;0 ;-17 ;0 ;0
20:40:09:329 ;0 ;-17 ;0 ;0
20:40:09:425 ;0 ;-17 ;0 ;0
20:40:09:516 ;1 ;-17 ;0 ;0
20:40:09:611 ;1 ;-17 ;0 ;0
20:40:09:702 ;1 ;-17 ;0 ;0
20:40:09:798 ;1 ;-17 ;0 ;0
20:40:09:889 ;1 ;-17 ;0 ;0
20:40:09:984 ;1 ;-17 ;0 ;0
20:40:10:92 ;1 ;-17 ;0 ;0
20:40:10:204 ;1 ;-17 ;0 ;0
20:40:10:315 ;1 ;-17 ;0 ;0
20:40:10:424 ;1 ;-17 ;0 ;0
20:40:10:515 ;1 ;-17 ;0 ;0
20:40:10:611 ;1 ;-17 ;0 ;0
20:40:10:702 ;1 ;-17 ;0 ;0
20:40:10:797 ;1 ;-17 ;0 ;0
20:40:10:888 ;1 ;-17 ;0 ;0
20:40:10:955 ;1 ;-17 ;0 ;0
20:40:11:64 ;1 ;-17 ;0 ;0
20:40:11:172 ;1 ;-17 ;0 ;0
20:40:11:284 ;1 ;-17 ;0 ;0
20:40:11:393 ;2 ;-17 ;0 ;0
20:40:11:504 ;2 ;-17 ;0 ;0
20:40:11:598 ;2 ;-17 ;0 ;0
20:40:11:688 ;2 ;-17 ;0 ;0
20:40:11:784 ;2 ;-17 ;0 ;0
20:40:11:893 ;2 ;-17 ;0 ;0
20:40:12:4 ;2 ;-17 ;0 ;0
20:40:12:103 ;2 ;-17 ;0 ;0
20:40:12:197 ;2 ;-17 ;0 ;0
20:40:12:288 ;2 ;-17 ;0 ;0
20:40:12:354 ;2 ;-17 ;0 ;0
20:40:12:421 ;2 ;-17 ;0 ;0
20:40:12:517 ;2 ;-17 ;0 ;0
20:40:12:608 ;2 ;-17 ;0 ;0
20:40:12:703 ;2 ;-17 ;0 ;0
20:40:12:812 ;2 ;-17 ;0 ;0
20:40:12:923 ;2 ;-17 ;0 ;0
20:40:13:32 ;2 ;-17 ;0 ;0
20:40:13:143 ;2 ;-17 ;0 ;0
20:40:13:234 ;2 ;-17 ;0 ;0
20:40:13:330 ;2 ;-17 ;0 ;0
20:40:13:425 ;3 ;-17 ;0 ;0
20:40:13:531 ;3 ;-17 ;0 ;0
20:40:13:644 ;3 ;-17 ;0 ;0
20:40:13:756 ;3 ;-17 ;0 ;0
20:40:13:847 ;3 ;-17 ;0 ;0
20:40:13:943 ;3 ;-17 ;0 ;0
20:40:14:34 ;3 ;-17 ;0 ;0
20:40:14:130 ;3 ;-17 ;0 ;0
20:40:14:220 ;3 ;-17 ;0 ;0
20:40:14:316 ;3 ;-17 ;0 ;0
20:40:14:407 ;3 ;-17 ;0 ;0
20:40:14:503 ;3 ;-17 ;0 ;0
20:40:14:611 ;3 ;-17 ;0 ;0
20:40:14:723 ;3 ;-16 ;0 ;0
20:40:14:823 ;3 ;-16 ;0 ;0
20:40:14:913 ;3 ;-16 ;0 ;0
20:40:15:23 ;3 ;-16 ;0 ;0
20:40:15:113 ;3 ;-16 ;0 ;0
20:40:15:180 ;3 ;-16 ;0 ;0
20:40:15:247 ;4 ;-16 ;0 ;0
20:40:15:313 ;4 ;-16 ;0 ;0
20:40:15:409 ;4 ;-16 ;0 ;0
20:40:15:500 ;4 ;-16 ;0 ;0
20:40:15:600 ;4 ;-16 ;0 ;0
20:40:15:702 ;4 ;-16 ;0 ;0
20:40:15:811 ;4 ;-16 ;0 ;0
20:40:15:923 ;4 ;-16 ;0 ;0
20:40:16:35 ;4 ;-16 ;0 ;0
20:40:16:126 ;4 ;-16 ;0 ;0
20:40:16:222 ;4 ;-16 ;0 ;0
20:40:16:316 ;4 ;-16 ;0 ;0
20:40:16:429 ;4 ;-16 ;0 ;0
20:40:16:528 ;4 ;-16 ;0 ;0
20:40:16:622 ;4 ;-16 ;0 ;0
